2025-08-13 12:56:17.852 | INFO     | __main__:main:29 - 开始加载数据...
Name: reward, dtype: float64
2025-08-13 18:13:22.555 | INFO     | __main__:evaluate_results:156 - Evaluation finished.
2025-08-13 18:18:11.525 | INFO     | __main__:run_price_prediction:17 - Starting price prediction inference...
2025-08-13 18:18:11.526 | INFO     | __main__:run_price_prediction:27 - Preparing inference data...
2025-08-13 18:18:11.531 | INFO     | __main__:run_price_prediction:78 - Loading price predictor model from /Users/kaizheng/Desktop/gemini/rl_power_trading/aexp/exp_20250813_164108/price_predictor.pth...
2025-08-13 18:18:11.623 | INFO     | __main__:run_price_prediction:85 - Price prediction inference finished.
2025-08-13 18:18:17.780 | INFO     | __main__:run_full_trading_simulation:25 - Starting full trading simulation...
2025-08-13 18:19:16.178 | INFO     | __main__:run_full_trading_simulation:25 - Starting full trading simulation...
2025-08-13 18:19:35.673 | INFO     | __main__:run_full_trading_simulation:25 - Starting full trading simulation...
2025-08-13 18:21:20.233 | INFO     | __main__:run_full_trading_simulation:25 - Starting full trading simulation...
2025-08-13 18:21:21.431 | INFO     | src.inference.predictor:run_price_prediction:17 - Starting price prediction inference...
2025-08-13 18:21:21.431 | INFO     | src.inference.predictor:run_price_prediction:27 - Preparing inference data...
2025-08-13 18:21:21.895 | INFO     | src.inference.predictor:run_price_prediction:78 - Loading price predictor model from /Users/kaizheng/Desktop/gemini/rl_power_trading/aexp/exp_20250813_164108/price_predictor.pth...
2025-08-13 18:21:29.433 | INFO     | src.inference.predictor:run_price_prediction:85 - Price prediction inference finished.
2025-08-13 18:21:51.305 | INFO     | __main__:run_full_trading_simulation:106 - Full trading simulation finished. Total cumulative reward: -23936698.84
2025-08-13 18:21:51.543 | INFO     | __main__:<module>:184 - Simulation results saved to /Users/kaizheng/Desktop/gemini/rl_power_trading/logs/simulation_results.csv
2025-08-13 18:21:51.543 | INFO     | __main__:evaluate_results:119 - Starting evaluation of simulation results...
2025-08-13 18:21:51.548 | INFO     | __main__:evaluate_results:137 - Average Price Prediction Error (clipped 0-1): nan
2025-08-13 18:21:51.557 | INFO     | __main__:evaluate_results:149 - Total Cumulative Trading Reward: -23936698.84
2025-08-13 18:21:51.557 | INFO     | __main__:evaluate_results:150 - Daily Trading Rewards (first 5 days):
date
2024-01-03         0.000000
2024-01-04    -91199.162417
2024-01-05    -95994.339706
2024-01-06   -129864.863592
2024-01-07   -101557.327974
Name: reward, dtype: float64
2025-08-13 18:21:51.557 | INFO     | __main__:evaluate_results:157 - Evaluation finished.
2025-08-13 18:52:23.658 | INFO     | __main__:run_price_prediction:19 - Starting price prediction inference...
2025-08-13 18:52:23.659 | ERROR    | __main__:run_price_prediction:22 - Error: Price predictor model not found at /Users/kaizheng/Desktop/gemini/rl_power_trading/aexp/rl_exp_20250813_172925/price_predictor.pth. Please train the model first.
2025-08-13 18:53:24.207 | INFO     | __main__:run_price_prediction:19 - Starting price prediction inference...
2025-08-13 18:53:24.208 | INFO     | __main__:run_price_prediction:26 - Preparing inference data...
2025-08-13 18:53:24.211 | INFO     | __main__:run_price_prediction:49 - Loading price predictor model from /Users/kaizheng/Desktop/gemini/rl_power_trading/aexp/exp_20250813_164108/price_predictor.pth...
2025-08-13 18:53:24.299 | INFO     | __main__:run_price_prediction:56 - Price prediction inference finished.
2025-08-13 18:55:43.429 | INFO     | __main__:run_full_trading_simulation:25 - Starting full trading simulation...
2025-08-13 18:55:44.134 | INFO     | __main__:run_full_trading_simulation:44 - Successfully loaded trading agent from /Users/kaizheng/Desktop/gemini/rl_power_trading/aexp/rl_exp_20250813_172925/trading_agent.pth
2025-08-13 18:55:44.134 | INFO     | src.inference.predictor:run_price_prediction:19 - Starting price prediction inference...
2025-08-13 18:55:44.135 | INFO     | src.inference.predictor:run_price_prediction:26 - Preparing inference data...
2025-08-13 18:55:44.697 | INFO     | src.inference.predictor:run_price_prediction:49 - Loading price predictor model from /Users/kaizheng/Desktop/gemini/rl_power_trading/aexp/exp_20250813_164108/price_predictor.pth...
2025-08-13 18:55:52.136 | INFO     | src.inference.predictor:run_price_prediction:56 - Price prediction inference finished.
2025-08-13 18:55:52.205 | INFO     | __main__:run_full_trading_simulation:52 - Successfully ran price prediction using model from /Users/kaizheng/Desktop/gemini/rl_power_trading/aexp/exp_20250813_164108/price_predictor.pth
2025-08-13 18:56:13.619 | INFO     | __main__:run_full_trading_simulation:87 - Full trading simulation finished. Total cumulative reward: -23225549.50
2025-08-13 18:56:13.841 | INFO     | __main__:<module>:148 - Full simulation results saved to /Users/kaizheng/Desktop/gemini/rl_power_trading/logs/simulation_results.csv
2025-08-13 18:56:13.842 | INFO     | __main__:evaluate_results:94 - Starting evaluation of simulation results...
2025-08-13 18:56:13.845 | INFO     | __main__:evaluate_results:106 - Average Price Prediction Error (clipped 0-1): nan
2025-08-13 18:56:13.855 | INFO     | __main__:evaluate_results:114 - Total Cumulative Trading Reward: -23225549.50
2025-08-13 18:56:13.855 | INFO     | __main__:evaluate_results:121 - Evaluation finished.
